multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,imagen,patente_imagen,ratio,evidencia_visual
1562,29 999 61,2023-02-13,09:04,80.0,40,AV SIEMPRE VIVA,R02,APELADA,40.0,38.0,,,0.0,False
1563,W326 AVE,2023-10-27,10:06,153.0,80,RUTA 9,R01,PAGADA,73.0,69.0,,,0.0,False
1565,OUTSTDN,1932-01-01,09:04,89.0,60,AV LIBERTADOR,R01,PAGADA,29.0,26.0,,,0.0,False
1566,DI2 LOT,2022-01-24,09:04,71.0,40,AV LIBERTADOR,R02,PAGADA,31.0,29.0,,,0.0,False
1570,VY 90 540,2023-05-20,14:58,58.0,40,RUTA 9,R01,APELADA,18.0,16.0,,,0.0,False
1571,GOOGLE,1932-01-01,00:00,46.0,40,RUTA 9,,IMPAGA,6.0,4.0,,,0.0,False
1572,YLO8 WUE,2022-09-15,19:07,119.0,60,AV LIBERTADOR,R01,IMPAGA,59.0,56.0,,,0.0,False
1573,VTII AHV,1932-01-01,09:04,91.0,40,AV LIBERTADOR,R01,APELADA,51.0,49.0,,,0.0,False
1575,66 111 72,2020-01-18,09:05,92.0,40,RUTA 9,,IMPAGA,52.0,50.0,,,0.0,False
1578,TL03 GOG,1932-01-01,10:07,84.0,60,RUTA 9,R02,IMPAGA,24.0,21.0,,,0.0,False
1582,CBM UK,1932-01-01,09:05,87.0,80,AV SIEMPRE VIVA,,APELADA,7.0,3.0,,,0.0,False
1588,MX60 NZA,2020-02-10,19:07,94.0,40,AV SIEMPRE VIVA,R02,ERROR,54.0,52.0,,,0.0,False
1589,691 XC 80,2020-06-20,00:00,134.0,60,AV SIEMPRE VIVA,R02,PAGADA,74.0,71.0,,,0.0,False
1590,FD 1475,2022-08-09,09:06,110.0,40,AV SIEMPRE VIVA,R03,PAGADA,70.0,68.0,,,0.0,False
1595,66 111 72,1932-01-01,10:07,144.0,80,RUTA 9,R01,APELADA,64.0,60.0,,,0.0,False
1596,M43 1ZW,1932-01-01,00:00,122.0,80,AV SIEMPRE VIVA,R02,IMPAGA,42.0,38.0,,,0.0,False
1597,GCP332,2023-01-03,00:00,53.0,40,AV LIBERTADOR,,IMPAGA,13.0,11.0,,,0.0,False
1600,WU08 YWC,2022-08-23,19:08,114.0,80,RUTA 9,,APELADA,34.0,30.0,,,0.0,False
1605,UW3932,2021-07-04,00:00,81.0,60,AV SIEMPRE VIVA,R03,IMPAGA,21.0,18.0,,,0.0,False
1607,810 TCH,1932-01-01,14:59,49.0,40,AV LIBERTADOR,R02,APELADA,9.0,7.0,,,0.0,False
1608,WU08 YWC,2023-10-03,00:00,107.0,60,AV SIEMPRE VIVA,R01,ERROR,47.0,44.0,,,0.0,False
1616,41 RS TZ,1932-01-01,10:08,120.0,80,AV LIBERTADOR,,PAGADA,40.0,36.0,,,0.0,False
1617,990 XYK,2022-10-14,19:09,95.0,60,AV LIBERTADOR,,APELADA,35.0,32.0,,,0.0,False
1618,B 81 JKY,2022-03-28,00:00,105.0,60,AV SIEMPRE VIVA,R01,IMPAGA,45.0,42.0,,,0.0,False
1622,HF 3461,2022-09-12,14:59,45.0,40,RUTA 9,R01,IMPAGA,5.0,3.0,,,0.0,False
1623,810 TCH,2021-09-06,19:09,95.0,80,AV LIBERTADOR,R01,ERROR,15.0,11.0,,,0.0,False
1624,57 777 70,1932-01-01,00:00,106.0,60,AV LIBERTADOR,,APELADA,46.0,43.0,,,0.0,False
1628,FVIO UHP,2022-08-01,00:00,135.0,60,AV LIBERTADOR,R02,IMPAGA,75.0,72.0,,,0.0,False
1630,3646 HBH,1932-01-01,09:07,112.0,40,AV LIBERTADOR,R03,IMPAGA,72.0,70.0,,,0.0,False
1631,W326 AVE,2021-06-23,14:59,90.0,40,AV SIEMPRE VIVA,R02,APELADA,50.0,48.0,,,0.0,False
1632,HF 3461,2021-04-09,00:00,57.0,40,AV SIEMPRE VIVA,R01,APELADA,17.0,15.0,,,0.0,False
1634,B 81 JKY,2022-01-10,10:09,123.0,60,AV SIEMPRE VIVA,R03,PAGADA,63.0,60.0,,,0.0,False
1636,0695 DVH,2023-05-03,19:10,151.0,80,RUTA 9,R02,ERROR,71.0,67.0,,,0.0,False
1641,81-ZF-JD,2023-10-23,15:00,91.0,60,AV LIBERTADOR,R03,ERROR,31.0,28.0,,,0.0,False
1644,WE FLYN,1932-01-01,15:00,109.0,80,AV LIBERTADOR,R03,PAGADA,29.0,25.0,,,0.0,False
1645,TL03 GOG,2023-01-01,10:09,111.0,60,AV LIBERTADOR,R03,APELADA,51.0,48.0,,,0.0,False
1647,RFH 373,1932-01-01,15:00,86.0,60,RUTA 9,R02,IMPAGA,26.0,23.0,,,0.0,False
1650,41 RS TZ,2022-05-17,10:10,78.0,60,RUTA 9,R02,PAGADA,18.0,15.0,,,0.0,False
1651,VNK296 GP,2021-12-29,09:08,89.0,80,RUTA 9,R03,ERROR,9.0,5.0,,,0.0,False
1653,CD 056 01,2020-11-21,19:10,135.0,60,AV SIEMPRE VIVA,R02,PAGADA,75.0,72.0,,,0.0,False
1654,HK 06 YMX,2023-11-01,15:00,160.0,80,RUTA 9,,PAGADA,80.0,76.0,,,0.0,False
1657,6EVY261,1932-01-01,00:00,75.0,60,AV SIEMPRE VIVA,R01,IMPAGA,15.0,12.0,,,0.0,False
1664,CD 056 01,1932-01-01,19:11,71.0,40,AV LIBERTADOR,R03,ERROR,31.0,29.0,,,0.0,False
1665,GOOGLE,2021-04-08,09:08,79.0,60,RUTA 9,R03,PAGADA,19.0,16.0,,,0.0,False
1667,W326 AVE,2023-02-04,10:10,127.0,60,AV SIEMPRE VIVA,,IMPAGA,67.0,64.0,,,0.0,False
1668,FVIO UHP,2022-06-03,10:11,84.0,60,AV LIBERTADOR,R01,IMPAGA,24.0,21.0,,,0.0,False
1673,GN64 OTP,2023-03-24,19:11,158.0,80,RUTA 9,,IMPAGA,78.0,74.0,,,0.0,False
1680,M PX 9357,2022-06-01,09:08,151.0,80,AV LIBERTADOR,R03,APELADA,71.0,67.0,,,0.0,False
1683,810 TCH,2021-03-23,10:11,116.0,80,AV SIEMPRE VIVA,,APELADA,36.0,32.0,,,0.0,False
1686,FVIO UHP,2022-06-15,19:12,43.0,40,RUTA 9,R01,PAGADA,3.0,1.0,,,0.0,False
1687,589222,2023-08-05,09:09,81.0,60,RUTA 9,,ERROR,21.0,18.0,,,0.0,False
1692,HAMSTUR,2020-08-01,19:12,116.0,40,AV LIBERTADOR,R03,APELADA,76.0,74.0,,,0.0,False
1700,M20 CPR,2020-12-18,09:10,97.0,80,AV SIEMPRE VIVA,R01,ERROR,17.0,13.0,,,0.0,False
1701,99 998 68,2020-01-19,10:12,89.0,60,RUTA 9,R01,APELADA,29.0,26.0,,,0.0,False
1702,WU08 YWC,2022-08-02,19:13,80.0,40,RUTA 9,R02,PAGADA,40.0,38.0,,,0.0,False
1707,6EVY261,2021-07-23,19:13,103.0,80,AV LIBERTADOR,,ERROR,23.0,19.0,,,0.0,False
1708,990 XYK,1932-01-01,09:10,89.0,80,AV SIEMPRE VIVA,,PAGADA,9.0,5.0,,,0.0,False
1709,RFH 373,2023-05-07,19:13,123.0,80,AV SIEMPRE VIVA,,ERROR,43.0,39.0,,,0.0,False
1711,TL03 GOG,1932-01-01,00:00,80.0,40,AV LIBERTADOR,R01,IMPAGA,40.0,38.0,,,0.0,False
1713,M20 CPR,2020-03-30,09:10,125.0,80,AV LIBERTADOR,,IMPAGA,45.0,41.0,,,0.0,False
1716,BP717,2020-03-08,19:14,94.0,40,AV SIEMPRE VIVA,R03,PAGADA,54.0,52.0,,,0.0,False
1717,CD 056 01,2023-02-07,19:14,118.0,40,RUTA 9,R02,IMPAGA,78.0,76.0,,,0.0,False
1720,M43 1ZW,2021-10-26,10:12,86.0,60,AV LIBERTADOR,R01,ERROR,26.0,23.0,,,0.0,False
1724,8B90638,2021-09-14,15:02,104.0,80,AV SIEMPRE VIVA,R02,ERROR,24.0,20.0,,,0.0,False
1726,RFH 373,2020-06-13,15:03,110.0,60,AV LIBERTADOR,R02,IMPAGA,50.0,47.0,,,0.0,False
1729,HF 58 HXP,2020-02-14,19:15,97.0,60,RUTA 9,R01,PAGADA,37.0,34.0,,,0.0,False
1730,RFH 373,1932-01-01,09:11,53.0,40,AV LIBERTADOR,,ERROR,13.0,11.0,,,0.0,False
1731,B 81 JKY,2020-06-14,09:11,92.0,40,AV SIEMPRE VIVA,R01,APELADA,52.0,50.0,,,0.0,False
1733,UM 96 201,2020-03-20,19:15,125.0,80,AV LIBERTADOR,R02,APELADA,45.0,41.0,,,0.0,False
1735,AI7 OVF,2020-05-01,00:00,151.0,80,AV SIEMPRE VIVA,R02,ERROR,71.0,67.0,,,0.0,False
1736,BP717,2021-01-23,19:15,65.0,40,AV LIBERTADOR,R03,IMPAGA,25.0,23.0,,,0.0,False
1737,81-ZF-JD,2023-10-06,00:00,87.0,40,AV LIBERTADOR,R03,APELADA,47.0,45.0,,,0.0,False
1743,M VU 4688,1932-01-01,19:16,72.0,40,AV SIEMPRE VIVA,R03,ERROR,32.0,30.0,,,0.0,False
1746,HF 58 HXP,2023-10-01,00:00,112.0,40,RUTA 9,R03,PAGADA,72.0,70.0,,,0.0,False
1748,BP717,2023-04-25,10:13,139.0,80,AV SIEMPRE VIVA,R03,IMPAGA,59.0,55.0,,,0.0,False
1749,N HZ 1002,2021-07-09,19:16,102.0,40,AV SIEMPRE VIVA,R01,APELADA,62.0,60.0,,,0.0,False
1751,GE 1466,2020-06-06,15:03,146.0,80,AV LIBERTADOR,R02,ERROR,66.0,62.0,,,0.0,False
1752,WE FLYN,2023-09-04,15:03,145.0,80,AV LIBERTADOR,R03,ERROR,65.0,61.0,,,0.0,False
1754,66 111 72,2023-02-19,10:14,89.0,60,AV SIEMPRE VIVA,R02,APELADA,29.0,26.0,,,0.0,False
1755,T0Y DR,1932-01-01,10:14,97.0,80,RUTA 9,,PAGADA,17.0,13.0,,,0.0,False
1760,PIW 4215,2021-08-10,10:14,137.0,80,AV SIEMPRE VIVA,R03,ERROR,57.0,53.0,,,0.0,False
1761,GCP332,2020-08-02,09:12,89.0,40,AV SIEMPRE VIVA,R01,APELADA,49.0,47.0,,,0.0,False
1762,GE 1466,2021-11-04,19:16,87.0,60,AV SIEMPRE VIVA,,IMPAGA,27.0,24.0,,,0.0,False
1763,GCP332,2020-06-11,10:15,110.0,40,RUTA 9,R02,ERROR,70.0,68.0,,,0.0,False
1765,BHRP 770,2021-04-19,15:04,104.0,80,RUTA 9,,ERROR,24.0,20.0,,,0.0,False
1766,GN64 OTP,2022-06-28,15:04,123.0,60,AV LIBERTADOR,R01,PAGADA,63.0,60.0,,,0.0,False
1767,AWS 167,2022-10-30,10:15,128.0,80,AV LIBERTADOR,R02,APELADA,48.0,44.0,,,0.0,False
1770,VTII AHV,2020-08-04,09:12,143.0,80,RUTA 9,R03,APELADA,63.0,59.0,,,0.0,False
1771,OUTSTDN,2020-12-22,19:16,67.0,40,AV LIBERTADOR,,PAGADA,27.0,25.0,,,0.0,False
1777,81-ZF-JD,1932-01-01,19:17,116.0,60,AV LIBERTADOR,R01,ERROR,56.0,53.0,,,0.0,False
1778,M VU 4688,2020-09-07,19:17,84.0,60,AV SIEMPRE VIVA,,IMPAGA,24.0,21.0,,,0.0,False
1779,J1S1,2023-05-21,10:15,112.0,40,AV SIEMPRE VIVA,R01,ERROR,72.0,70.0,,,0.0,False
1780,M20 CPR,1932-01-01,10:16,150.0,80,AV LIBERTADOR,R03,APELADA,70.0,66.0,,,0.0,False
1783,99 998 68,2021-07-27,19:17,91.0,80,AV LIBERTADOR,,PAGADA,11.0,7.0,,,0.0,False
1788,831 MDB,2020-03-22,10:16,105.0,80,AV SIEMPRE VIVA,R03,ERROR,25.0,21.0,,,0.0,False
1789,RFH 373,2023-09-26,10:17,153.0,80,AV SIEMPRE VIVA,,APELADA,73.0,69.0,,,0.0,False
1790,CT5 B876,2023-03-24,15:05,59.0,40,AV LIBERTADOR,R03,PAGADA,19.0,17.0,,,0.0,False
1792,CT5 B876,2021-07-09,15:05,132.0,60,AV LIBERTADOR,,IMPAGA,72.0,69.0,,,0.0,False
1793,GOOGLE,1932-01-01,19:17,129.0,80,AV LIBERTADOR,R02,ERROR,49.0,45.0,,,0.0,False
1794,6EVY261,2022-09-27,00:00,65.0,60,RUTA 9,R02,PAGADA,5.0,2.0,,,0.0,False
1797,99 998 68,1932-01-01,15:05,101.0,80,AV SIEMPRE VIVA,R02,IMPAGA,21.0,17.0,,,0.0,False
1798,6EVY261,1932-01-01,09:12,133.0,60,AV LIBERTADOR,,PAGADA,73.0,70.0,,,0.0,False
1801,AWS 167,2022-12-07,15:05,61.0,40,AV SIEMPRE VIVA,R03,ERROR,21.0,19.0,,,0.0,False
1803,GN64 OTP,2023-06-05,10:17,49.0,40,RUTA 9,,PAGADA,9.0,7.0,,,0.0,False
1804,M VU 4688,2023-03-21,09:13,97.0,80,AV SIEMPRE VIVA,R01,ERROR,17.0,13.0,,,0.0,False
1805,WE FLYN,2022-07-22,15:06,46.0,40,AV SIEMPRE VIVA,,ERROR,6.0,4.0,,,0.0,False
1806,FD 1475,1932-01-01,15:06,82.0,60,AV SIEMPRE VIVA,R03,IMPAGA,22.0,19.0,,,0.0,False
1810,99 998 68,2022-06-15,00:00,158.0,80,AV LIBERTADOR,R03,ERROR,78.0,74.0,,,0.0,False
1812,MX60 NZA,2020-08-25,15:06,83.0,60,AV LIBERTADOR,R02,APELADA,23.0,20.0,,,0.0,False
1814,GLEN1E,2020-09-02,09:13,118.0,80,AV SIEMPRE VIVA,R01,ERROR,38.0,34.0,,,0.0,False
1817,VNK296 GP,2021-08-22,00:00,88.0,40,AV SIEMPRE VIVA,R02,APELADA,48.0,46.0,,,0.0,False
1820,MX60 NZA,2023-12-29,15:07,134.0,60,RUTA 9,,PAGADA,74.0,71.0,,,0.0,False
1821,831 MDB,1932-01-01,19:18,95.0,40,AV LIBERTADOR,,IMPAGA,55.0,53.0,,,0.0,False
1822,GCP332,1932-01-01,09:13,101.0,80,AV LIBERTADOR,R03,APELADA,21.0,17.0,,,0.0,False
1828,810 TCH,2023-03-25,09:14,160.0,80,AV LIBERTADOR,R01,IMPAGA,80.0,76.0,,,0.0,False
1831,OUTSTDN,2020-10-30,15:07,137.0,60,RUTA 9,R02,ERROR,77.0,74.0,,,0.0,False
1832,J1S1,2022-05-31,09:14,48.0,40,RUTA 9,R02,APELADA,8.0,6.0,,,0.0,False
1833,M VU 4688,2022-10-30,00:00,74.0,60,RUTA 9,R01,APELADA,14.0,11.0,,,0.0,False
1840,3646 HBH,1932-01-01,09:15,86.0,40,AV LIBERTADOR,R03,APELADA,46.0,44.0,,,0.0,False
1841,DK 414 N,2021-04-01,09:15,124.0,60,AV SIEMPRE VIVA,,IMPAGA,64.0,61.0,,,0.0,False
1842,831 MDB,2020-09-22,09:15,98.0,40,AV LIBERTADOR,,ERROR,58.0,56.0,,,0.0,False
1845,W326 AVE,1932-01-01,09:15,78.0,60,AV LIBERTADOR,R03,PAGADA,18.0,15.0,,,0.0,False
1847,BHRP 770,2021-04-07,09:16,67.0,40,RUTA 9,R03,APELADA,27.0,25.0,,,0.0,False
1848,DK 414 N,2020-05-28,09:16,81.0,40,AV SIEMPRE VIVA,R01,PAGADA,41.0,39.0,,,0.0,False
1851,HAMSTUR,2021-11-13,19:19,95.0,40,AV LIBERTADOR,R01,ERROR,55.0,53.0,,,0.0,False
1852,810 TCH,2022-06-02,09:16,70.0,40,AV LIBERTADOR,,APELADA,30.0,28.0,,,0.0,False
1853,HF 3461,2021-07-16,00:00,79.0,60,AV SIEMPRE VIVA,,PAGADA,19.0,16.0,,,0.0,False
1854,YLO8 WUE,2020-02-01,10:19,98.0,80,AV LIBERTADOR,R02,IMPAGA,18.0,14.0,,,0.0,False
1855,T0Y DR,1932-01-01,09:16,105.0,60,AV SIEMPRE VIVA,R01,ERROR,45.0,42.0,,,0.0,False
1857,GCP332,1932-01-01,00:00,159.0,80,RUTA 9,R01,IMPAGA,79.0,75.0,,,0.0,False
1861,CD 056 01,2022-05-18,15:07,120.0,60,RUTA 9,R03,IMPAGA,60.0,57.0,,,0.0,False
1863,WU 341 A,1932-01-01,00:00,123.0,60,AV SIEMPRE VIVA,R01,PAGADA,63.0,60.0,,,0.0,False
1865,M VU 4688,2023-02-25,00:00,88.0,60,AV SIEMPRE VIVA,R02,IMPAGA,28.0,25.0,,,0.0,False
1866,GLEN1E,2020-03-02,15:07,122.0,60,RUTA 9,,IMPAGA,62.0,59.0,,,0.0,False
1867,GN64 OTP,1932-01-01,00:00,44.0,40,AV LIBERTADOR,R01,ERROR,4.0,2.0,,,0.0,False
1872,GCP332,2021-02-28,15:08,96.0,40,RUTA 9,R03,ERROR,56.0,54.0,,,0.0,False
1876,VTII AHV,2022-11-20,00:00,110.0,60,AV LIBERTADOR,R03,PAGADA,50.0,47.0,,,0.0,False
1878,AWS 167,1932-01-01,10:20,144.0,80,AV LIBERTADOR,R01,PAGADA,64.0,60.0,,,0.0,False
1880,UW3932,2020-09-04,15:08,96.0,40,AV LIBERTADOR,R01,ERROR,56.0,54.0,,,0.0,False
1887,810 TCH,2023-02-14,00:00,91.0,80,AV LIBERTADOR,,PAGADA,11.0,7.0,,,0.0,False
1892,WU 341 A,2023-04-15,19:20,109.0,80,AV LIBERTADOR,R01,IMPAGA,29.0,25.0,,,0.0,False
1894,RFH 373,1932-01-01,09:18,75.0,40,AV LIBERTADOR,R03,ERROR,35.0,33.0,,,0.0,False
1899,PIW 4215,1932-01-01,00:00,93.0,80,RUTA 9,R02,IMPAGA,13.0,9.0,,,0.0,False
1901,B 81 JKY,2023-10-15,00:00,75.0,60,AV LIBERTADOR,R01,APELADA,15.0,12.0,,,0.0,False
1904,M43 1ZW,2021-05-23,00:00,66.0,40,AV SIEMPRE VIVA,,APELADA,26.0,24.0,,,0.0,False
1907,29 999 61,1932-01-01,10:20,157.0,80,RUTA 9,R03,IMPAGA,77.0,73.0,,,0.0,False
1910,HAMSTUR,2020-09-16,19:21,111.0,40,AV LIBERTADOR,R03,APELADA,71.0,69.0,,,0.0,False
1912,8B90638,1932-01-01,00:00,112.0,60,AV LIBERTADOR,,IMPAGA,52.0,49.0,,,0.0,False
1914,HF 58 HXP,2023-02-07,00:00,78.0,40,AV LIBERTADOR,R01,PAGADA,38.0,36.0,,,0.0,False
1915,M VU 4688,2022-06-01,15:10,79.0,60,AV SIEMPRE VIVA,R02,APELADA,19.0,16.0,,,0.0,False
1918,831 MDB,2022-05-28,19:21,104.0,80,AV LIBERTADOR,,IMPAGA,24.0,20.0,,,0.0,False
1919,TL03 GOG,1932-01-01,19:21,83.0,40,RUTA 9,R02,IMPAGA,43.0,41.0,,,0.0,False
1920,GN64 OTP,2022-06-18,15:10,99.0,80,AV SIEMPRE VIVA,R02,IMPAGA,19.0,15.0,,,0.0,False
1921,M43 1ZW,1932-01-01,09:19,105.0,60,AV SIEMPRE VIVA,R03,PAGADA,45.0,42.0,,,0.0,False
1922,INTIGR8,2023-06-05,00:00,74.0,40,AV LIBERTADOR,,APELADA,34.0,32.0,,,0.0,False
1924,M20 CPR,2022-08-28,00:00,116.0,60,AV SIEMPRE VIVA,R01,ERROR,56.0,53.0,,,0.0,False
1927,M20 CPR,2020-07-28,09:20,155.0,80,AV LIBERTADOR,,IMPAGA,75.0,71.0,,,0.0,False
1934,WU08 YWC,2022-06-01,15:10,159.0,80,AV LIBERTADOR,R02,ERROR,79.0,75.0,,,0.0,False
1935,T0Y DR,1932-01-01,10:21,102.0,60,AV SIEMPRE VIVA,,PAGADA,42.0,39.0,,,0.0,False
1936,GOOGLE,2021-08-20,09:20,129.0,80,AV LIBERTADOR,R02,IMPAGA,49.0,45.0,,,0.0,False
1939,BB 8986,2023-01-23,19:21,101.0,60,RUTA 9,,ERROR,41.0,38.0,,,0.0,False
1943,DK 414 N,1932-01-01,10:22,100.0,40,AV SIEMPRE VIVA,R03,PAGADA,60.0,58.0,,,0.0,False
1944,WU08 YWC,1932-01-01,09:20,77.0,40,AV SIEMPRE VIVA,,ERROR,37.0,35.0,,,0.0,False
1947,RFH 373,2023-05-21,19:22,74.0,60,AV SIEMPRE VIVA,R03,IMPAGA,14.0,11.0,,,0.0,False
1948,CT5 B876,1932-01-01,19:22,155.0,80,RUTA 9,R01,APELADA,75.0,71.0,,,0.0,False
1951,41 RS TZ,2020-12-14,19:22,116.0,40,RUTA 9,R01,ERROR,76.0,74.0,,,0.0,False
1953,FVIO UHP,1932-01-01,09:20,115.0,60,AV SIEMPRE VIVA,R03,IMPAGA,55.0,52.0,,,0.0,False
1954,AWS 167,2022-03-09,15:11,150.0,80,RUTA 9,R03,ERROR,70.0,66.0,,,0.0,False
1955,0695 DVH,2021-12-05,19:23,139.0,60,AV LIBERTADOR,R01,PAGADA,79.0,76.0,,,0.0,False
1956,VY 90 540,2022-06-21,00:00,46.0,40,RUTA 9,R02,ERROR,6.0,4.0,,,0.0,False
1958,GCP332,2021-06-07,00:00,124.0,80,AV LIBERTADOR,R01,APELADA,44.0,40.0,,,0.0,False
1968,OUTSTDN,2022-02-21,00:00,117.0,80,AV LIBERTADOR,R03,ERROR,37.0,33.0,,,0.0,False
1970,VY 90 540,2022-02-13,09:21,116.0,60,RUTA 9,R02,PAGADA,56.0,53.0,,,0.0,False
1979,HAMSTUR,2021-01-23,10:23,107.0,40,RUTA 9,R02,APELADA,67.0,65.0,,,0.0,False
1981,GN64 OTP,2021-05-03,10:23,107.0,40,AV LIBERTADOR,R01,PAGADA,67.0,65.0,,,0.0,False
1984,AWS 167,1932-01-01,15:11,78.0,40,AV LIBERTADOR,R03,APELADA,38.0,36.0,,,0.0,False
1985,M43 1ZW,1932-01-01,19:25,137.0,80,AV SIEMPRE VIVA,R01,ERROR,57.0,53.0,,,0.0,False
1989,W326 AVE,2022-10-12,15:12,109.0,40,AV LIBERTADOR,R03,APELADA,69.0,67.0,,,0.0,False
1990,BB 8986,1932-01-01,10:23,121.0,80,AV SIEMPRE VIVA,,ERROR,41.0,37.0,,,0.0,False
1999,X IIUME,2021-01-01,10:24,131.0,80,AV LIBERTADOR,R02,ERROR,51.0,47.0,,,0.0,False
2000,CT5 B876,2021-06-20,19:25,86.0,40,RUTA 9,R01,APELADA,46.0,44.0,,,0.0,False
2002,HF 3461,2021-04-10,10:24,100.0,80,RUTA 9,R01,APELADA,20.0,16.0,,,0.0,False
2003,0695 DVH,1932-01-01,19:26,154.0,80,RUTA 9,R01,APELADA,74.0,70.0,,,0.0,False
2005,810 TCH,2021-08-18,09:22,64.0,40,AV SIEMPRE VIVA,R01,APELADA,24.0,22.0,,,0.0,False
2007,8B90638,1932-01-01,15:12,84.0,60,RUTA 9,R01,ERROR,24.0,21.0,,,0.0,False
2008,W326 AVE,2022-09-19,15:13,93.0,60,AV LIBERTADOR,R02,APELADA,33.0,30.0,,,0.0,False
2009,3646 HBH,2023-03-05,00:00,120.0,60,AV SIEMPRE VIVA,R02,IMPAGA,60.0,57.0,,,0.0,False
2010,831 MDB,2021-04-25,00:00,75.0,40,RUTA 9,R03,APELADA,35.0,33.0,,,0.0,False
2011,990 XYK,2020-07-18,09:22,118.0,80,RUTA 9,R03,IMPAGA,38.0,34.0,,,0.0,False
2012,N HZ 1002,2021-05-05,19:26,128.0,80,RUTA 9,R01,IMPAGA,48.0,44.0,,,0.0,False
2014,AWS 167,2021-03-15,15:13,159.0,80,AV LIBERTADOR,R01,IMPAGA,79.0,75.0,,,0.0,False
2017,M43 1ZW,2023-09-19,00:00,122.0,80,RUTA 9,R03,ERROR,42.0,38.0,,,0.0,False
2019,UM 96 201,2023-06-23,09:22,112.0,40,AV SIEMPRE VIVA,R02,APELADA,72.0,70.0,,,0.0,False
2020,99 998 68,2023-12-16,19:27,89.0,40,AV LIBERTADOR,,ERROR,49.0,47.0,,,0.0,False
2021,AWS 167,1932-01-01,19:27,51.0,40,AV SIEMPRE VIVA,R01,PAGADA,11.0,9.0,,,0.0,False
2022,810 TCH,1932-01-01,00:00,81.0,60,AV LIBERTADOR,R02,IMPAGA,21.0,18.0,,,0.0,False
2023,INTIGR8,1932-01-01,19:27,105.0,60,AV SIEMPRE VIVA,R02,ERROR,45.0,42.0,,,0.0,False
2026,HK 06 YMX,1932-01-01,19:27,116.0,40,RUTA 9,,ERROR,76.0,74.0,,,0.0,False
2029,66 111 72,1932-01-01,09:23,115.0,80,AV LIBERTADOR,,PAGADA,35.0,31.0,,,0.0,False
2032,GE 1466,1932-01-01,00:00,106.0,80,AV LIBERTADOR,R03,ERROR,26.0,22.0,,,0.0,False
2033,CBM UK,1932-01-01,15:13,85.0,60,AV LIBERTADOR,R01,PAGADA,25.0,22.0,,,0.0,False
2036,3646 HBH,2020-10-19,09:23,86.0,40,RUTA 9,R01,ERROR,46.0,44.0,,,0.0,False
2040,FD 1475,1932-01-01,19:28,97.0,60,AV SIEMPRE VIVA,R01,IMPAGA,37.0,34.0,,,0.0,False
2042,X IIUME,2022-09-11,09:23,81.0,60,AV LIBERTADOR,R01,PAGADA,21.0,18.0,,,0.0,False
2044,66 111 72,1932-01-01,09:24,155.0,80,AV SIEMPRE VIVA,R02,IMPAGA,75.0,71.0,,,0.0,False
2050,0695 DVH,2023-07-05,15:14,116.0,60,AV LIBERTADOR,R01,IMPAGA,56.0,53.0,,,0.0,False
2055,W326 AVE,1932-01-01,19:28,159.0,80,AV LIBERTADOR,R01,IMPAGA,79.0,75.0,,,0.0,False
2060,VNK296 GP,2023-10-26,19:29,149.0,80,RUTA 9,R02,PAGADA,69.0,65.0,,,0.0,False
2061,41 RS TZ,2022-06-10,10:25,44.0,40,RUTA 9,,ERROR,4.0,2.0,,,0.0,False
2065,PIW 4215,2020-07-31,09:25,85.0,60,AV LIBERTADOR,R01,PAGADA,25.0,22.0,,,0.0,False
2074,GN64 OTP,2020-05-13,19:29,95.0,80,RUTA 9,R02,ERROR,15.0,11.0,,,0.0,False
2075,CT5 B876,1932-01-01,19:29,103.0,80,AV LIBERTADOR,R02,PAGADA,23.0,19.0,,,0.0,False
2078,N HZ 1002,2021-01-06,19:30,111.0,60,AV SIEMPRE VIVA,R01,IMPAGA,51.0,48.0,,,0.0,False
2081,BM -351,2023-01-22,00:00,96.0,60,AV LIBERTADOR,R03,APELADA,36.0,33.0,,,0.0,False
2082,VY 90 540,2022-06-01,09:25,58.0,40,AV SIEMPRE VIVA,R02,ERROR,18.0,16.0,,,0.0,False
2085,831 MDB,2022-08-19,00:00,101.0,40,RUTA 9,,IMPAGA,61.0,59.0,,,0.0,False
2088,B 81 JKY,2020-07-02,15:15,107.0,80,AV LIBERTADOR,R01,PAGADA,27.0,23.0,,,0.0,False
2091,41 RS TZ,2021-03-01,19:30,85.0,80,AV LIBERTADOR,R03,APELADA,5.0,1.0,,,0.0,False
2093,CBM UK,2022-12-31,09:26,87.0,80,AV LIBERTADOR,R01,ERROR,7.0,3.0,,,0.0,False
2100,GN64 OTP,1932-01-01,15:16,51.0,40,RUTA 9,R01,ERROR,11.0,9.0,,,0.0,False
2102,810 TCH,2023-12-25,15:16,60.0,40,AV LIBERTADOR,R01,PAGADA,20.0,18.0,,,0.0,False
2107,BB 8986,2021-09-29,10:27,91.0,80,RUTA 9,R02,APELADA,11.0,7.0,,,0.0,False
2108,RFH 373,2022-04-14,10:27,100.0,60,RUTA 9,R01,ERROR,40.0,37.0,,,0.0,False
2109,AWS 167,2022-11-16,00:00,73.0,40,AV LIBERTADOR,R03,IMPAGA,33.0,31.0,,,0.0,False
